x1,x2,y
-3.0017817158362803,5.817819358719311,1.0
-8.02464770698641,-6.801103650806101,2.0
0.1537740468000779,5.405971201961881,1.0
0.2958154179682173,5.4119248874096355,1.0
-11.35536172249133,-7.2253631250239,2.0
-1.6518204523515596,5.783604048418366,1.0
-2.762552355678716,-4.989685318497156,0.0
0.807832162863726,-3.102159450275848,0.0
3.709688572630135,-3.611693291980645,0.0
-11.132139637259964,-6.221141599821721,2.0
-0.07543490297704158,-5.73409201744695,0.0
-1.2858686557997148,8.03558495099749,1.0
0.9611511134919928,3.399276561185303,1.0
-7.261485849942451,-8.917129084497592,2.0
-11.02167182201901,-7.328012616345569,2.0
-2.8979033824035607,7.56498702853847,1.0
-0.22086081518223288,9.063153270169417,1.0
2.8471514521236694,-4.80106778360745,0.0
-8.691668565638063,-9.326384361249932,2.0
-0.1348674117459725,-4.8725159907474325,0.0
0.009474152919589085,-3.1156132554577036,0.0
1.2486502308971037,-4.410934620318297,0.0
-9.736485355845527,-9.170772438807447,2.0
-3.7409005295315176,5.64752536205776,1.0
-9.225762298655837,-6.572103160731375,2.0
-2.5271998948433554,6.289918162303406,1.0
-7.3172357379036725,-4.7416387816615515,2.0
-8.11879368128634,-7.590519752670751,2.0
-1.650440833819964,10.022610788642575,1.0
0.14302068844836047,3.711807062496808,1.0
-3.8281216695902347,4.779176245819686,1.0
0.6752961336909009,6.0016101092512635,1.0
3.303791264423596,-4.7205536063626905,0.0
-8.989532073624977,-9.758563506050855,2.0
1.7317995062053977,-3.563535209965452,0.0
2.4382120949412793,-3.609862151893066,0.0
-2.8576737729754624,5.6908096795299565,1.0
-1.3700354158138106,4.768409657924092,1.0
1.5439071884944737,-6.183080987775654,0.0
-8.682558720913898,-9.263817154185254,2.0
-10.754452179154507,-8.018950734743866,2.0
-2.14168460248694,-4.14086393414481,0.0
-0.009488812621026521,-4.5168282497600005,0.0
1.0309400725702151,-2.339257375493441,0.0
0.5649055065022281,-4.0246099872866665,0.0
-3.0547932449329824,8.510706281387527,1.0
1.8351764975620326,-5.883860966093196,0.0
-0.9320075188647322,11.018686932847924,1.0
1.7970161730901477,-6.199849246383748,0.0
1.9722931881788408,-3.3335881923026296,0.0
-0.11850815887380262,-3.2115184644280896,0.0
-1.5868669110908282,6.839479366095822,1.0
-1.151529594472278,6.300004262235766,1.0
1.042294019655972,-4.38735848240716,0.0
-0.9837242553008022,9.212324919799753,1.0
-11.542741022131631,-6.707071966351149,2.0
-0.40737400556462755,6.961561965122394,1.0
-3.0248098691617153,3.2657307068043124,1.0
-10.137708573738784,-6.2699119013318585,2.0
0.4650922130781679,-5.780509479326153,0.0
-8.354881532432158,-6.213918003938703,2.0
0.3372554197348149,-5.535361063067683,0.0
-0.049282971137491804,5.4788903308277,1.0
-9.39156377391057,-11.467860303400121,2.0
-1.5387879403847198,5.952191337727562,1.0
1.047014961486795,-0.36952104514573936,0.0
-3.221114211641599,7.256864639631275,1.0
-0.9393587546907955,8.545574161281221,1.0
0.13525565901510983,-3.7363507171274497,0.0
-11.988433418932138,-9.386375943601717,2.0
0.018050232856253068,-2.7850400019107235,0.0
-10.04955382061801,-5.465532312995404,2.0
-0.18033688310555784,5.490293578331306,1.0
-9.564675278979918,-5.443284636916731,2.0
-8.348224938692445,-8.59658738713751,2.0
-1.9329820736004832,7.460330939936366,1.0
1.2239382095077964,-6.7417594904846165,0.0
1.2239241309320266,-5.528487074519646,0.0
-11.067183376061847,-5.604288795152582,2.0
-8.935577750288465,-4.532624488497634,2.0
-11.709557516009177,-7.209394511165285,2.0
0.02706652411455146,-5.368435230059994,0.0
1.0422803843531958,-3.6201169533363653,0.0
1.1633287407216173,-2.9332807763497533,0.0
-1.3021396423587919,-6.404507520387959,0.0
3.405972337296485,-3.323187244497536,0.0
-7.78347113165361,-6.0854119459425675,2.0
-12.288572375440484,-7.646769883603955,2.0
-1.0738076271330337,-4.131593166834573,0.0
-2.222161735267168,-4.393867753157576,0.0
-10.077565459769005,-8.732570919705362,2.0
1.0799833176573468,-4.397070013261051,0.0
1.4594766768972844,-5.2016237575943025,0.0
-3.0087235627328273,5.384689685698301,1.0
-10.001139899561025,-5.7992792697818345,2.0
-5.0764624779590966,6.155154144570595,1.0
-14.18459079385685,-6.537642604445539,2.0
-3.537641775672436,7.042036637260711,1.0
0.03226679882063066,7.724872270647509,1.0
-10.202911839576442,-5.8821496246362726,2.0
-2.315344962629995,3.614073425519077,1.0
-5.064065502938178,2.7582945039989735,1.0
2.080966832884526,-6.351716249272868,0.0
-1.5968868034648733,-1.1578699485526553,0.0
-0.9505775022485101,-4.035020898314987,0.0
0.52355966214891,5.28996339085963,1.0
-7.870366991589707,-7.371166849273082,2.0
3.5938972168124366,-5.5880535302132825,0.0
-5.826765758142625,-10.18889858295716,2.0
0.4284614267985998,3.947947967942715,1.0
3.2529517914470576,-5.0716385013404714,0.0
0.16708183949224087,-6.2219214921327755,0.0
2.072998336126475,-7.007714532000804,0.0
0.9523576701877068,10.730839553972409,1.0
-11.065234663262668,-7.590706816793238,2.0
-0.3918389525389234,7.652184189835521,1.0
-8.917207722938501,-2.951414711710073,2.0
-2.435793978532851,6.256667231127511,1.0
5.22223261160581,-7.589194775049485,0.0
-1.0327293198890424,-5.312206207780861,0.0
-2.3060108801482975,6.879766986443704,1.0
3.7991965667401666,-4.427784403674135,0.0
-0.3190088762130696,4.138413328053525,1.0
-9.831498784483193,-7.657179291947529,2.0
0.2833596475367055,-6.466249163478735,0.0
-9.025733920889284,-5.480877056983269,2.0
-8.708304177422505,-6.105166955359662,2.0
-3.4721560756602305,9.06395874485062,1.0
-0.9451576524683355,6.973982584874902,1.0
-8.146070031667563,-8.505796233065997,2.0
0.6091326503366985,6.467375571559712,1.0
-10.342249046054619,-7.2743194398960105,2.0
2.392833920606389,-6.0059925279527775,0.0
-1.6679187775948576,7.278338423797383,1.0
-9.286849051855341,-6.492623276284368,2.0
-0.6186966808229712,-3.7951460267485864,0.0
1.6168999369437316,-0.09820918233860798,0.0
3.0882617340729928,-7.209238133856995,0.0
-8.785550440477053,-7.449321887200857,2.0
-11.716020291945759,-3.5253041110854086,2.0
-13.727405394075124,-8.947496272187006,2.0
0.469876968526336,-5.152894594142719,0.0
-8.760283196590402,-5.407335400310398,2.0
-10.849570770686345,-6.189147314740752,2.0
-1.5282537739137627,-6.342829860991178,0.0
