32.50234527,31.70700585,63.41401169,48.41401169,19.41401169
53.42680403,68.77759598,68.77759598,67.77759598,57.77759598
61.53035803,62.5623823,125.1247646,105.1247646,76.1247646
47.47563963,71.54663223,143.0932645,129.0932645,113.0932645
59.81320787,87.23092513,174.4618503,168.4618503,154.4618503
55.14218841,78.21151827,78.21151827,70.21151827,64.21151827
52.21179669,79.64197305,79.64197305,56.64197305,36.64197305
39.29956669,59.17148932,118.3429786,116.3429786,114.3429786
48.10504169,75.3312423,75.3312423,50.3312423,35.3312423
52.55001444,71.30087989,142.6017598,126.6017598,114.6017598
45.41973014,55.16567715,110.3313543,86.3313543,70.3313543
54.35163488,82.47884676,82.47884676,80.47884676,58.47884676
44.1640495,62.00892325,124.0178465,123.0178465,103.0178465
58.16847072,75.39287043,75.39287043,68.39287043,56.39287043
56.72720806,81.43619216,81.43619216,66.43619216,38.43619216
48.95588857,60.72360244,121.4472049,103.4472049,90.4472049
44.68719623,82.89250373,165.7850075,144.7850075,118.7850075
60.29732685,97.37989686,97.37989686,92.37989686,91.37989686
45.61864377,48.84715332,97.69430663,68.69430663,60.69430663
38.81681754,56.87721319,113.7544264,107.7544264,83.7544264
66.18981661,83.87856466,83.87856466,63.87856466,61.87856466
65.41605175,118.5912173,237.1824346,209.1824346,193.1824346
47.48120861,57.25181946,57.25181946,38.25181946,12.25181946
41.57564262,51.39174408,51.39174408,37.39174408,25.39174408
51.84518691,75.38065167,75.38065167,63.38065167,54.38065167
59.37082201,74.76556403,149.5311281,145.5311281,125.5311281
57.31000344,95.45505292,190.9101058,187.9101058,176.9101058
63.61556125,95.22936602,95.22936602,87.22936602,57.22936602
46.73761941,79.05240617,79.05240617,68.05240617,45.05240617
50.55676015,83.43207142,83.43207142,53.43207142,25.43207142
52.22399609,63.35879032,63.35879032,33.35879032,20.35879032
35.56783005,41.4128853,82.82577061,63.82577061,36.82577061
42.43647694,76.61734128,153.2346826,140.2346826,134.2346826
58.16454011,96.76956643,193.5391329,174.5391329,157.5391329
57.50444762,74.08413012,148.1682602,146.1682602,142.1682602
45.44053073,66.58814441,66.58814441,65.58814441,57.58814441
61.89622268,77.76848242,155.5369648,137.5369648,109.5369648
33.09383174,50.71958891,101.4391778,94.4391778,86.4391778
36.43600951,62.12457082,62.12457082,45.12457082,36.12457082
37.67565486,60.81024665,60.81024665,53.81024665,47.81024665
44.55560838,52.68298337,105.3659667,94.3659667,89.3659667
43.31828263,58.56982472,117.1396494,101.1396494,84.1396494
50.07314563,82.90598149,165.811963,141.811963,116.811963
43.87061265,61.4247098,61.4247098,54.4247098,52.4247098
62.99748075,115.2441528,115.2441528,85.2441528,69.2441528
32.66904376,45.57058882,91.14117765,90.14117765,60.14117765
40.16689901,54.0840548,108.1681096,100.1681096,90.1681096
53.57507753,87.99445276,175.9889055,156.9889055,131.9889055
33.86421497,52.72549438,52.72549438,38.72549438,13.72549438
64.70713867,93.57611869,93.57611869,75.57611869,48.57611869
38.11982403,80.16627545,160.3325509,153.3325509,130.3325509
44.50253806,65.10171157,65.10171157,54.10171157,35.10171157
40.59953838,65.56230126,65.56230126,60.56230126,39.56230126
41.72067636,65.28088692,65.28088692,42.28088692,13.28088692
51.08863468,73.43464155,146.8692831,137.8692831,113.8692831
55.0780959,71.13972786,142.2794557,118.2794557,106.2794557
41.37772653,79.10282968,158.2056594,149.2056594,127.2056594
62.49469743,86.52053844,86.52053844,66.52053844,47.52053844
49.20388754,84.74269781,169.4853956,164.4853956,160.4853956
41.10268519,59.35885025,118.7177005,114.7177005,97.7177005
41.18201611,61.68403752,61.68403752,33.68403752,7.68403752
50.18638949,69.84760416,139.6952083,116.6952083,89.6952083
52.37844622,86.09829121,172.1965824,144.1965824,135.1965824
50.13548549,59.10883927,118.2176785,114.2176785,113.2176785
33.64470601,69.89968164,69.89968164,43.89968164,20.89968164
39.55790122,44.86249071,44.86249071,38.86249071,25.86249071
56.13038882,85.49806778,170.9961356,142.9961356,123.9961356
57.36205213,95.53668685,191.0733737,166.0733737,138.0733737
60.26921439,70.25193442,70.25193442,63.25193442,39.25193442
35.67809389,52.72173496,52.72173496,49.72173496,21.72173496
31.588117,50.39267014,50.39267014,30.39267014,7.39267014
53.66093226,63.64239878,63.64239878,35.64239878,33.64239878
46.68222865,72.24725107,144.4945021,130.4945021,110.4945021
43.10782022,57.81251298,115.625026,104.625026,91.625026
70.34607562,104.2571016,104.2571016,94.2571016,81.2571016
44.49285588,86.64202032,86.64202032,64.64202032,35.64202032
57.5045333,91.486778,182.973556,170.973556,144.973556
36.93007661,55.23166089,55.23166089,45.23166089,38.23166089
55.80573336,79.55043668,79.55043668,71.55043668,44.55043668
38.95476907,44.84712424,44.84712424,26.84712424,20.84712424
56.9012147,80.20752314,80.20752314,78.20752314,74.20752314
56.86890066,83.14274979,83.14274979,61.14274979,53.14274979
34.3331247,55.72348926,111.4469785,88.4469785,83.4469785
59.04974121,77.63418251,77.63418251,57.63418251,43.63418251
57.78822399,99.05141484,99.05141484,79.05141484,54.05141484
54.28232871,79.12064627,158.2412925,157.2412925,128.2412925
51.0887199,69.58889785,139.1777957,118.1777957,109.1777957
50.28283635,69.51050331,139.0210066,124.0210066,121.0210066
44.21174175,73.68756432,147.3751286,124.3751286,102.3751286
38.00548801,61.36690454,61.36690454,40.36690454,13.36690454
32.94047994,67.17065577,134.3413115,127.3413115,110.3413115
53.69163957,85.66820315,171.3364063,147.3364063,123.3364063
68.76573427,114.8538712,229.7077425,199.7077425,195.7077425
46.2309665,90.12357207,180.2471441,176.2471441,173.2471441
68.31936082,97.91982104,195.8396421,178.8396421,177.8396421
50.03017434,81.53699078,81.53699078,70.53699078,41.53699078
49.23976534,72.11183247,144.2236649,124.2236649,96.2236649
50.03957594,85.23200734,170.4640147,146.4640147,126.4640147
48.14985889,66.22495789,132.4499158,127.4499158,100.4499158
25.12848465,53.45439421,53.45439421,47.45439421,21.45439421
